"Data Source","World Development Indicators",

"Last Updated Date","2021-02-17",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Latin America & Caribbean","LCN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","54043.3259754477","53777.1306392728","53630.7081361528","53530.2831848974","53429.2612806918","53266.5882470343","54651.8123567887","56041.8010298065","57469.8320904945","59060.0848105334","60866.4402950068","62924.150319139","61228.1854895497","60976.5963190731","63008.921051451","66809.7691450791","68798.9106879117","74399.0815854823","77774.7469922433","80354.2543571911","81194.1634527962","81607.7746150417","83425.1717253747","85813.8615512927","90346.6213107211","94248.6560880829","99252.5934668879","104812.158341188","111265.513292687","121132.26219903","123469.289416586","121219.855746304","118856.642758051","115544.210680322","118098.569023569","122869.628093222","132510.617672291","135957.577306415","137411.147134279","134847.420718224","","","","","","","","","","","",
"Sri Lanka","LKA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","66245.4400410141","67176.6630580866","67273.0545408257","68274.5310053122","68363.1020644349","70095.1108531275","72835.8898482331","75253.9982796494","79220.6164026559","80483.7575337","79859.3229106802","77975.3517121569","81904.7898650321","83480.4842915515","86963.8018905659","88211.1782152865","91017.8227650481","94442.2119968467","98755.9867328176","102812.335767708","106985.82420581","109775.159789326","113424.751441311","117535.362804185","121673.563905438","125173.397458174","125534.840259325","126853.659139873","128036.539601891","134508.739117215","139011.563516977","143482.664289164","151774.322111856","158770.834266169","166140.460141451","171285.95469293","181235.136311712","188792.624354558","195870.526414322","206358.826646705","201728.78543634","208068.094149545","218575.466396574","228537.889936702","240841.903259291","257322.560232112","272789.229884784","286967.607625186","295063.070186371","316540.900363083","340841.838458096","371530.805645043","381161.15835317","396353.309067283","412390.713481164","426158.087770598","436445.964465585","446174.42255653","453578.812865202","",
"Lower middle income","LMC","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","2127.90475548965","2127.88821528852","2408.25913825827","2613.02517206715","2773.21210915533","2775.99344906237","2707.52711035894","2939.0651320618","2864.53508508148","2844.59795780116","2841.50808424059","2919.59957871886","2847.4570348573","3515.17993316711","3805.376896488","3205.6346998164","3462.21097923458","4097.08721935849","4707.0619801392","4703.98667807264","4446.56845307121","4355.44866097499","4428.82066645473","4400.62251209334","4528.95831499949","4536.21307555981","4640.59571682009","4572.84726240298","4860.8406745522","5032.78865024093","5220.56442033226","5459.94511457132","5709.52877906732","5780.34985589133","5997.36064220952","6073.11279164942","6294.68906178026","6415.86382215032","6418.4004033009","6378.02162763259","6582.59802715855","6807.21094049338","6876.45052859132","7230.9003204601","7398.75883625632","7692.89213942691","8043.19046965761","8444.71821239082","9012.91385712754","9193.19145322594","9243.70516656553","9698.83745128599","10295.3305475461","10654.8484879856","10882.1025556452","11085.9484191759","11555.7814189005","11313.5723138243","11173.0348953481","10993.6493185801","",
"Late-demographic dividend","LTE","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4448.81736583871","4714.01480392258","5143.6042870525","5568.32090329135","5543.94907494897","5789.40608126334","6218.25748281817","6691.58050075703","7458.95204779321","8038.73648053419","8802.50038524882","9607.27928514219","10801.9684993071","11198.9668663708","9643.68196942315","10010.6545028835","10857.666898384","11427.2603708515","11953.2946161682","12482.955578207","12856.0602566","13348.426957243","14116.1012062284","14812.4976129226","15536.7085491689","",
"Luxembourg","LUX","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","23001.2491514686","23665.4899755372","23694.9954566891","24256.5500807117","25873.1465446699","25392.4644661293","25489.1285490225","25460.4930520403","26458.1989505814","28954.5863405049","30110.5017822868","30620.2102090701","32247.0398153491","34543.9206734199","35532.6714547247","32836.9940103078","33502.9620409668","33969.8387748438","35290.7181352847","36033.9914456424","36207.8703830839","35902.3971524403","36278.7606866835","37353.2473428842","39623.52253291","40651.0583410143","44509.4813427264","45969.1571139582","49499.1779354666","53823.0840625829","55981.2884640566","60011.0490956072","60296.7501753044","61991.8233851186","63489.9348513991","63500.9189354543","63512.1829923351","66302.2171891763","69440.8076289145","74319.4982287009","79369.2871877149","80415.8609365268","82617.2219420631","82949.1442109692","84732.485619795","86093.172642414","89118.6089959102","95084.205394662","92204.5492683925","86567.7413652134","89137.1783972084","89391.4674918539","86962.6214341948","88081.1414163722","89725.86052247","91407.0266360489","93550.3458679688","92948.1215288026","94008.7095978288","94314.8173241963","",
"Latvia","LVA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4435.10649256999","4600.59245766154","5058.54160406864","5430.25552910579","5624.69828260577","6001.30050051741","6463.69241433015","7002.38769996879","7666.73688949302","8409.78480170313","9412.90709885077","10638.3084417882","11800.9466783316","11528.8202663639","10049.3988566861","9808.57617559492","10634.963968211","11225.5098634973","11608.5066084614","11844.1574856228","12419.9962882934","12831.4438563804","13366.4907879941","14013.1576079794","14408.5489826635","",
"Macao SAR, China","MAC","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","190776.324066922","202038.086697249","210276.627512706","203158.344003414","207895.368938838","227905.769355571","236061.015110374","238975.548630789","249770.220588235","251720.744515392","278360.303716972","286559.39103023","292735.800613026","296335.013345853","289196.259021336","282654.627359525","264293.875239248","252651.278852152","261301.317025962","262614.79935516","279173.657204097","304021.383634131","376022.324145404","396851.662393499","439725.475345232","492570.033160823","498683.1353993","494559.270516717","605898.34249627","720332.152089929","768446.86271694","834780.695981101","806817.257644763","620110.117342236","604855.132531379","654252.832946505","679975.49221387","639030.673984495","",
"St. Martin (French part)","MAF","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","6492.82522029793","6970.25647199776","7480.6092952418","7923.51477765813","8116.19164878133","8390.11437274388","8418.7552622553","8540.89578771374","8830.85406486032","9292.2181925048","10064.1886064688","10424.9426868752","10403.288522402","10638.7691166232","10759.5037786068","10315.8831520732","10968.2227651794","10855.5271629281","11285.6421908902","11699.061487516","12514.7594519094","12224.1329941728","13412.7564026991","13536.5519092292","13741.6252689341","14467.2597067419","13913.5382569253","13574.3088000196","14766.9546117685","13754.384587472","15233.8676935244","14792.8836951797","15659.1231994223","15631.0931290708","15735.3872297515","16683.6326575373","16999.5676704621","17800.3854669696","18435.5688755647","18819.8419704143","20009.6384516086","20474.68718657","21430.2604269449","22065.5311025345","22614.0020996438","23481.3222711493","23852.4474733303","24582.414359722","24884.6535583163","25656.8520798587","25583.2846979444","26320.6784519217","26765.0439085225","27042.4356386607","",
"Monaco","MCO","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","64710.6572904667","67413.4344311264","69579.0549916523","72962.0456958431","75008.338461609","73211.6739885015","75465.1680380242","77283.6770599845","79482.9810115774","81334.8978497064","81620.3367663047","81108.5647387398","81683.0672345303","81276.4551854258","81288.1559093585","81753.7761126262","83155.8889425836","84850.8948870413","88567.6249957631","92016.0230175813","94021.7092722797","94386.1960704881","94897.6360287963","93153.8645259736","94313.6487596517","95429.3332465165","95620.7517341507","96869.3094629156","99385.9646343009","101737.718251476","104719.476156406","105945.956267324","105937.246235445","105968.488522909","107461.662686567","108388.736223148","113515.647850249","128634.322954381","128203.567331957","112573.780730143","113692.013927889","120259.160559627","120009.275918815","129958.261293732","137743.751674616","142976.165226152","146612.088258471","140439.424880183","147889.126725609","","",
"Moldova","MDA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20086.41174512","18943.8177627553","19327.1833239994","18070.0563227357","17488.8509711629","17893.8190693359","19027.8455546521","20559.5745272984","21978.3069061992","23663.1844255231","25499.8950178854","26798.2689807107","27666.2508452445","29881.0494831874","28123.6650530348","30150.5395621228","31923.2004106533","31739.1002420738","34618.8155632016","36371.7906158666","36535.4816495151","38586.8103648244","41086.1399963269","43631.1496125695","46016.6064654665","",
"Madagascar","MDG","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","1350897.53117881","1345795.66750074","1343204.86965244","1298263.67906389","1316393.01027376","1277718.66216994","1271184.24138694","1307242.81458267","1360461.51437625","1374177.28914522","1408323.36691358","1424341.27076276","1368001.80036269","1295623.44044166","1285074.51833568","1265042.44538015","1191922.7665222","1185820.11628526","1121711.21977257","1197413.79342493","1174583.90304672","1029384.91443099","981089.047841759","961781.154588368","951033.533632472","935013.100966022","926761.573496725","911616.438168224","916454.060404578","927029.428879668","928836.598791082","845180.418467365","830237.736657222","822652.528121267","797694.47062624","786475.400351752","778725.288332731","782433.810122406","787774.404109019","799226.626182945","809204.303027512","831536.572596208","706455.460286976","752509.18587909","768761.876694132","781882.465248427","800367.617638287","821985.92739456","852468.885122891","795763.163100293","778639.482919528","769384.054804719","771176.754345318","767799.587849147","772294.074325155","775312.11175762","784886.124526901","794187.140983335","808563.825543074","825564.443376317","",
"Maldives","MDV","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78858.984256647","83400.9410339413","88808.5062272117","93824.0081205416","97771.0386908788","99397.6503052992","93174.0798306707","97269.1919397932","107537.73254527","110882.434581466","93810.176841631","115459.108605838","121515.041665548","129832.606594226","117057.358275938","121326.600753553","126610.342317245","124327.144500638","127488.361931024","130723.645069242","128611.049097084","130837.64271429","134368.918739248","139855.651391517","145327.364192311","",
"Middle East & North Africa","MEA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","55216.8118522038","56200.8049607913","57023.3274241431","59762.2974040092","64830.9742035725","67305.2274075881","69218.4805506644","71029.6797148281","75354.7174304583","75569.5599204413","78063.5170449758","78585.0851341805","82542.3382300313","86447.6788606153","88850.5955265553","91367.8105289207","92858.0954641828","93520.9514712541","99330.2318202309","106279.023765599","113286.633096582","120028.921837053","116629.484183824","110007.878975447","111245.733856471","111239.516489469","105569.803803759","105217.390791112","104472.045184648","106674.622091903","110091.823974199","112626.145018379","114521.77236515","114702.631400194","118326.155991144","109059.156433244","114591.121979137","120542.484710182","124859.795629691","126417.842490614","130767.862598774","128423.320866138","126621.628661397","126713.128381927","129874.4093045","131003.68780955","134913.41209788","135969.201414866","135482.930696438","126440.573577187","131014.168647719","133932.064921849","136941.712784032","136982.041319661","139097.106041049","141905.509153101","143896.484549324","145236.81656292","146762.246321816","145090.089463787","",
"Marshall Islands","MHL","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","2548.05705707009","2556.14769362129","2820.45225502097","2795.82665002831","2499.45586237986","2967.50175472144","3094.38801713857","3190.89677977316","3018.00115675428","3003.65245965167","2935.92265102058","3091.85297999797","3239.01386687002","3403.16837598327","3665.01575599025","3282.46690281598","3075.9425173439","3056.43418857733","3014.06104357139","3035.01073828148","3200.00194469293","3259.63528737827","3141.81195749775","3112.25126661282","3138.30938506642","3130.44273495078","3200.82781752333","2978.13757254246","3017.05422222222","3238.32629599404","3204.45950009729","3118.24320750392","3221.61473883874","3177.88173979958","3213.83728825363","3239.13917034728","3351.78786730511","3452.17331758341","","",
"Middle income","MIC","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","153653.754098522","144383.770547564","135219.656411682","125411.780428502","123351.383279937","121881.082787261","122941.720370978","124078.705419789","127476.720987527","132197.398381936","137503.139099841","132762.102991812","134344.886691968","137030.017151823","143182.366186885","149711.712962311","157184.395949651","167173.745270951","176160.552369186","175382.387668865","181124.051728343","185205.986816805","184201.924717902","189426.930826414","196140.10179158","203550.858738977","209205.837332302","211341.904595398","217370.382408095","224272.291926071","",
"Mali","MLI","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","118758.741659728","121572.655680365","120178.364394108","125674.714529811","126867.017022002","132032.85284747","127850.355368214","123678.437170833","135629.695594666","151433.440684533","158275.288453216","153246.260001156","166129.581226042","155945.320365252","155134.290701738","140694.131743367","140284.651232325","137160.875805977","162099.450222035","163931.983278982","161483.408860513","171096.946786657","175550.486704998","168058.463371161","183760.714696393","173529.564432258","174367.987568415","176157.178538985","173128.682156552","180598.021808432","184502.935012871","193373.537349956","198974.640080519","193340.036276618","216633.544829483","216723.86981125","229267.529391343","225570.704200073","232665.880712763","235622.0331191","235849.680583709","239016.236790999","242466.584783974","247411.564231366","247703.679355775","238484.659907047","236982.345112397","246513.362688095","254155.080103663","261142.493936549","266872.256791855","271256.204650563","275756.048059951","",
"Malta","MLT","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","3167.52965121825","3244.72457422578","3437.00082575579","3582.46484008081","3944.67833682122","4681.75161225165","5450.64281752608","6090.9344009786","6700.64064776202","7328.92573474188","7763.75456171738","7962.10726848227","7971.17107169458","7811.47544083277","7883.44277204369","7946.41981408816","8118.36410422333","8394.06899391428","9025.95410784735","9669.62301475399","10177.9161990967","10527.1231909193","10907.831393146","11283.3265347253","11809.9864580593","12471.7840983993","12858.1903677576","13432.1040769919","14029.1029892364","14604.4320088136","15492.8866215503","15196.3219062131","15470.3838735731","15995.106041187","15910.324227764","16344.1485633991","16693.4785853234","17429.6501632857","17979.2070833619","17641.8399151285","18528.60680213","18536.4390876694","19126.9483367301","19892.5627364253","20987.7827557704","22461.8413008718","22807.8745480292","23970.3998017771","24346.5420863933","24628.4368851904","",
"Myanmar","MMR","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","161794.337831948","159083.304115166","162039.037611312","179706.854423846","165410.373584179","179009.626601244","166450.716586786","152976.148833743","167436.256107148","168918.232628129","173211.435641323","176199.389505158","176344.860949257","170647.279341445","175676.384330397","178831.632124713","185444.971712731","192112.627245422","200122.422369005","205924.673450623","217447.158093169","226294.287846254","233907.630665368","239109.860530535","245853.42109507","247965.132726073","240769.720897725","226985.205170437","197796.86382138","201854.199439476","204508.807894079","200486.35584126","217203.137103505","227698.63953333","241942.433691805","255698.663404136","268801.329924774","280366.086881703","293012.690055789","321071.90492167","360995.821529519","397645.404071314","441009.388978747","497404.519986622","560041.935373754","631025.508145089","708457.161492571","788287.980203759","863765.032035886","948797.682618097","1033004.74422357","1082426.68542837","1152237.04299618","1238753.30439663","1326780.42803098","1408783.65552517","1479552.54257942","1564368.53624593","1659839.98218528","1697125.89178215","",
"Middle East & North Africa (excluding high income)","MNA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2913.07783173645","3065.1623764527","2784.64870520016","2875.96065790561","2895.9161262387","2939.24975566881","3000.22196198717","3127.46607581605","3253.39668316888","3527.7086297305","3762.75055814897","4027.37074310054","3785.8502589383","3882.24941259074","4003.37726327224","3891.05779972369","4025.22016627609","4093.04542540857","4229.44174252328","4353.1736694154","4557.97794933011","4790.55179375734","4985.91015447004","",
"Mongolia","MNG","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","1955020.03037188","2065385.48032706","2131343.41264618","2200036.40820425","2264258.07545243","2408326.6678115","2421733.80999956","2476771.04279363","2518435.62785571","2390085.06337968","2149072.25608533","1927910.60180656","1850576.74981199","1875742.59403397","1980117.27300023","2008166.24774235","2069298.5054805","2120319.81738482","2166511.4448758","2171969.71775468","2215612.92968059","2297984.66956797","2433560.41023801","2662340.65929576","2821513.53505983","3024108.03026821","3289077.42977539","3529996.09722717","3430601.79093693","3587118.18393056","4130715.91366038","4550363.29290307","4979779.66851875","5265885.95143444","5286326.0180714","5246741.28458077","5424844.96911952","5714404.93302433","5906814.07847277","",
"Northern Mariana Islands","MNP","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25145.4981170832","25454.2944414724","24962.4427907627","22072.0880053765","20793.8155398876","19630.9241384306","17647.5972540046","14669.7913014596","14933.9460080414","13774.7167296156","13772.5322678647","13982.1845794393","14374.8304854896","14754.3922552886","18794.0485512921","23443.3011562533","18740.5506135509","","",
"Mozambique","MOZ","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","9003.04439755803","9228.71665760935","8396.87930213906","6936.34743682816","6384.70619730022","6383.75069408041","6215.41631213922","7141.4652574431","7744.23018529365","8216.73127058665","8183.01764339541","8366.55964661549","7582.21865259897","8056.16218306018","8251.1569403577","8145.9352297697","8787.6712562221","9520.25994343053","10206.3274665577","11115.8815016399","10950.0678441143","11930.0979514307","12661.7279062127","13135.7811557542","13763.1122532414","14259.9829900812","15207.4231918145","15934.5123884135","16637.4549639451","17211.0821975906","17834.1145305452","18637.4440552671","19447.3841724341","20233.5201955344","21130.7876657388","21921.1433125402","22115.0738510343","22286.5519073663","22392.0787970909","22247.1749226669","",
"Mauritania","MRT","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","41468.7044537669","40560.722328869","38598.2546724915","47840.7744076152","53920.9109771617","52439.6687468351","52690.0966926928","56328.8764910157","55332.3357360862","60125.4043673869","59425.2667681169","57256.4494061758","53032.2403885256","57746.5737362646","53186.5720578836","56056.9401157978","53414.2054011962","51612.4174507371","52524.7615092428","52728.7914069899","52971.5318209229","50238.6777797235","50621.3678703982","47604.4965432861","47672.4109169054","49028.7997309218","48629.2912306199","48167.5275426127","49158.198045554","47042.5689911774","46655.2598960109","46315.5127424282","47789.4179388792","45156.3005538422","48344.9383004197","49880.2061274364","46669.6182510993","46762.1011563102","47242.6032710217","44207.1583773062","42682.3935760805","42092.9461837033","43763.9832798301","44554.9578514497","47012.9452343335","54063.8838383936","51499.5966297759","49869.6666624194","48489.050656729","48324.3178757911","48879.6142329008","49577.9375398281","50135.2390075793","50770.2569592276","51973.9633803812","51147.4197400574","51464.7022795169","51112.2349527709","52679.8496849987","",
"Mauritius","MUS","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","64378.3034684414","67486.379444101","69161.8828092221","70358.723427942","62221.7897394826","64912.745172595","67649.0123069525","67286.9750053593","69715.5115730914","73956.9170547862","80543.6952936109","87051.196099094","92325.3835997627","95711.962533671","101862.359683193","105238.247781393","110626.913774009","114879.000778221","117967.325757562","121972.052648787","127477.179020032","133051.013076904","139653.695426057","141489.790490161","151598.834163386","155440.747078251","156858.227110436","164954.731862499","171021.452363344","173033.860260174","180608.567693899","190084.19068593","199600.829983579","205670.89173011","214163.451855406","222539.38713067","229681.787540549","236877.377958818","245302.879532156","253682.484704242","263237.680187863","273031.616154507","283142.235180032","291584.280218786","",
"Malawi","MWI","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","35884.6373372124","37721.4913309388","37070.6202300938","35673.4275178779","35728.4752072664","39591.0984747706","43716.0652377389","45713.1890203593","43689.5313683314","45070.5112044482","44115.9607524328","49940.5282361687","51667.3893915337","51457.0566441072","53656.7328287495","55340.0108082109","56420.3523445669","57411.3660780353","61094.5244634225","61905.0822031785","60417.155752235","55775.9061840339","55834.7748890684","56433.326437045","57523.0835853337","57639.3518702601","54528.696657919","52183.3697246063","50752.1510555548","48947.3040266773","49924.1176777075","53175.1998025073","48840.3058319489","53439.4423217911","47793.1134480986","55228.8612781968","58214.9661835643","58997.538818183","59626.0287909656","59730.6622099473","59069.7294173934","54740.3157015395","54332.2517275551","56060.9983632747","57650.5802547554","58006.728300567","59105.1561316476","62991.9596717266","65897.445149983","69363.0344514199","72033.2564582879","73396.9808005715","72673.6061855007","74313.0968228395","76377.7149815157","76379.2845611692","76183.8409107804","77146.3464600974","77516.6697541216","78795.3555384052","",
"Malaysia","MYS","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","4824.22603886135","5029.53315927758","5183.44110149733","5389.34415724123","5506.3159875622","5759.72643173153","6042.79044133582","6115.79774101239","6442.33678606915","6596.23152335599","6826.28595154975","7335.89612083515","7839.07448471109","8553.6283984687","9047.83829862758","8902.03704865482","9687.29158674204","10175.8719190788","10577.9541216345","11277.1311773518","11819.5042243095","12339.5673324391","12768.3511239012","13247.8812363642","13925.7654647959","13423.6998797526","13213.451543179","13497.1309772591","14402.1839925483","15253.1146247195","16165.2971837209","17239.7152484914","18294.6376759123","19607.2954038558","20885.5163108497","22367.2445835182","23984.1139096052","25089.6044682152","22663.1340512947","23473.8673927681","24966.2191464034","24550.4955582702","25340.3863065497","26274.9213838929","27509.4623553213","28412.4040413052","29413.7376511628","30659.8373899763","31532.7473896136","30496.7116506773","32211.7056292649","33392.637097088","34714.863528165","35850.0791614962","37497.4596973157","38880.2043027242","40062.5826712141","41818.6095186926","43224.7356803358","44490.2687114217","",
"North America","NAC","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","42146.5613502801","41642.0727584128","40569.423946098","38895.963779873","37780.6424334151","36819.7188950048","37275.2096054526","37193.9611226064","36100.980023876","35459.3941808319","35001.1630911866","36744.1818139947","38332.4995154777","36801.6667727691","36574.6447781222","37159.3116751082","37526.5188670284","38312.0022473075","38805.0551529505","39379.7797896544","40057.5194294347","39882.6344320689","41163.8274004698","42278.9880566245","46754.1382102954","47180.521534112","49672.0894711505","51423.348155059","51833.2676909103","51046.1423208736","53162.5376025191","54889.3157651432","56667.0130181375","58811.0124422993","61105.0813088593","62726.8452601058","61406.4876734544","60113.1096148635","59404.1789356092","57640.9934937644","",
"New Caledonia","NCL","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","844001.393149171","785481.289925134","802165.563689119","888939.44281407","984139.145846154","1197128.48457143","1195523.54986667","1181979.35834263","1025101.42555642","1133253.01447328","1193245.35981887","1207025.54173134","1211869.30447059","1316116.59170909","1128914.38209386","1111954.52961085","1015269.44706625","1017872.69886067","977390.549993275","975628.468288823","1001048.82180641","972773.213956149","1008041.26943302","1330706.87814238","1448339.1012954","1465350.87264408","1498032.59652604","1468662.27393923","1438855.07102593","1437281.60538732","1488607.82432823","1466937.23212731","1467748.63942647","1394053.89309184","1380146.7046756","1382591.53597524","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","454062.641599881","461421.849083634","494399.257892489","525524.143565753","511154.409353193","530982.390770396","514001.161155676","500150.920668338","488017.512475608","448415.030576193","449340.287165662","461821.664946362","426000.219330858","343723.402627045","363602.227454266","343620.20012976","336214.639156799","352022.532361843","388036.707781448","403900.500965576","382785.351287126","371275.069134555","368595.022040592","344306.265270215","278267.750448744","291220.19572883","300892.007917534","292525.948148321","303535.44901306","297310.046148932","284414.392112417","274208.911251234","270617.630682276","262494.431613784","258380.604848526","255748.192257179","247243.65441631","242348.819796347","257229.286280799","247642.38853393","235978.250826431","244086.623128462","246877.292609842","243102.220875675","235102.753971609","243106.464274896","248066.402285468","246429.191334876","255637.500403255","250911.23075215","262160.741373996","258138.983068475","274458.307303361","277970.174967866","285095.282746393","286287.545190617","291173.224785339","294214.291771794","303640.546687539","309593.249284717","",
"Nigeria","NGA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","205544.890198976","201803.193976811","205766.865615443","218752.978477026","224745.070140947","230733.763029388","216224.502085278","178269.809341811","172214.726399457","209153.059878167","255547.982423599","285232.520243404","287949.378582956","296163.708609185","320877.058627296","295958.758226256","313580.896347247","322667.145636029","294987.180214773","305706.641838734","309612.569135261","261776.285334383","237705.645461482","206439.889479538","199039.152440129","205475.21348568","200317.90584656","201371.274825198","210527.522295007","209035.20215981","227703.462473545","222774.891411312","227287.915346094","217157.515456581","207965.638365828","202704.004557365","206017.365821299","206855.512981966","206973.833764563","203050.168338415","207962.240203428","214805.379581579","241564.696986555","252816.264179206","269223.02765284","279242.496403846","288530.708325091","299558.554629949","311458.5603419","327648.049230645","344549.922085168","353250.924014523","358453.841940364","372267.687166469","385349.03760951","385236.147957103","369177.907465502","362573.954171099","360109.469049965","358742.052562962","",
"Nicaragua","NIC","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","22418.9850662785","23353.7822486984","25106.2260630123","26993.0787472661","29245.5426961706","31072.634489381","31140.9174894416","32320.9990763802","31781.2817576133","32756.1789614422","32203.1189440482","32264.134167371","31983.5167615573","33004.00396311","36542.5630519287","35375.8951932936","36085.9486779427","37920.146228715","33898.7660520442","24187.6754845702","24573.9193899083","25162.7785549798","24271.2693546214","24714.3698321959","23704.508059195","22180.6398983904","21445.1078195119","20822.292821847","17838.201845165","17152.8198551696","16772.1534036752","16371.1469858242","16069.3575822452","15654.7598127237","15834.8182476619","16435.051207121","17148.2271092029","17510.5349360695","17853.5728184087","18801.9354082516","19270.9358408712","19548.2007305214","19416.4802633596","19632.1235656499","20394.3983291503","20979.3518843692","21552.9757082414","22337.8839743079","22789.8632043578","21739.8720326042","22392.6072253658","23488.5793571752","24682.2161742381","25556.6475226039","26429.9294792725","27338.1711134393","28219.500905302","29152.2673576769","27651.4794727039","26254.0596580675","",
